Bid_ID,Bidder_ID,zone,Day,start_time,end_time,demand_min_total,demand_max_total,demand_min_timesteps,demand_max_timesteps
1435,Passenger_Residential,3,4,16,17,426,1000,[0; 0],[250; 250]
1436,Passenger_Residential,5,4,17,19,241,1000,[0; 0; 0],[250; 250; 250]
1437,Passenger_Residential,5,4,7,9,236,1000,[0; 0; 0],[250; 250; 250]
1438,Passenger_Residential,3,4,11,17,240,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1439,Passenger_Residential,2,4,17,20,200,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1440,Passenger_Residential,3,4,17,21,559,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1441,Passenger_Residential,2,4,18,23,555,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1442,Passenger_Residential,3,4,15,23,682,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
1443,Passenger_Residential,5,4,14,15,100,1000,[0; 0],[250; 250]
1444,Passenger_Residential,4,4,8,15,311,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1445,Passenger_Residential,4,4,16,22,16,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1446,Passenger_Residential,4,4,9,17,457,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
1447,Passenger_Residential,3,4,15,16,116,1000,[0; 0],[250; 250]
1448,Passenger_Residential,5,4,18,22,555,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1449,Passenger_Residential,3,4,9,15,424,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1450,Passenger_Residential,2,4,20,23,117,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1451,Passenger_Residential,4,4,10,12,88,1000,[0; 0; 0],[250; 250; 250]
1452,Passenger_Residential,3,4,16,22,66,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1453,Passenger_Residential,4,4,11,17,155,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1454,Passenger_Residential,4,4,22,23,402,1000,[0; 0],[250; 250]
1455,Passenger_Residential,4,4,15,18,304,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1456,Passenger_Residential,2,4,13,19,312,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1457,Passenger_Residential,4,4,20,21,60,1000,[0; 0],[250; 250]
1458,Passenger_Residential,3,4,19,23,685,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1459,Passenger_Residential,3,4,19,20,379,1000,[0; 0],[250; 250]
1460,Passenger_Residential,4,4,15,18,29,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1461,Passenger_Residential,3,4,16,18,210,1000,[0; 0; 0],[250; 250; 250]
1462,Passenger_Residential,3,4,15,20,396,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1463,Passenger_Residential,2,4,10,14,307,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1464,Passenger_Residential,2,4,18,22,54,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1465,Passenger_Residential,5,4,5,9,21,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1466,Passenger_Residential,3,4,8,14,456,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1467,Passenger_Residential,3,4,17,21,79,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1468,Passenger_Residential,3,4,9,14,531,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1469,Passenger_Residential,2,4,19,20,441,1000,[0; 0],[250; 250]
1470,Passenger_Residential,1,4,10,11,135,1000,[0; 0],[250; 250]
1471,Passenger_Residential,2,4,13,14,487,1000,[0; 0],[250; 250]
1472,Passenger_Residential,2,4,18,20,32,1000,[0; 0; 0],[250; 250; 250]
1473,Passenger_Residential,4,4,18,23,79,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1474,Passenger_Residential,5,4,14,22,198,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
1475,Passenger_Residential,2,4,10,12,80,1000,[0; 0; 0],[250; 250; 250]
1476,Passenger_Residential,2,4,12,15,400,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1477,Passenger_Residential,1,4,15,17,502,1000,[0; 0; 0],[250; 250; 250]
1478,Passenger_Residential,1,4,19,22,345,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1479,Passenger_Residential,2,4,15,17,153,1000,[0; 0; 0],[250; 250; 250]
1480,Passenger_Residential,3,4,14,19,112,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1481,Passenger_Residential,5,4,13,14,292,1000,[0; 0],[250; 250]
1482,Passenger_Residential,2,4,12,17,417,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1483,Passenger_Residential,5,4,13,16,374,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1484,Passenger_Residential,1,4,18,20,413,1000,[0; 0; 0],[250; 250; 250]
1485,Passenger_Residential,4,4,13,18,111,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1486,Passenger_Residential,4,4,17,21,196,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1487,Passenger_Residential,1,4,7,13,481,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1488,Passenger_Residential,5,4,13,15,106,1000,[0; 0; 0],[250; 250; 250]
1489,Passenger_Residential,4,4,13,21,285,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
1490,Passenger_Residential,4,4,18,20,372,1000,[0; 0; 0],[250; 250; 250]
1491,Passenger_Residential,4,4,16,19,533,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1492,Passenger_Residential,2,4,11,15,339,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1493,Passenger_Residential,4,4,18,21,487,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1494,Passenger_Residential,5,4,19,23,145,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1495,Passenger_Residential,5,4,11,17,22,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1496,Passenger_Residential,1,4,13,15,633,1000,[0; 0; 0],[250; 250; 250]
1497,Passenger_Residential,1,4,20,23,228,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1498,Passenger_Residential,5,4,13,15,556,1000,[0; 0; 0],[250; 250; 250]
1499,Passenger_Residential,1,4,16,19,350,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1500,Passenger_Residential,2,4,6,14,157,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
1501,Passenger_Residential,5,4,6,9,464,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1502,Passenger_Residential,5,4,18,19,346,1000,[0; 0],[250; 250]
1503,Passenger_Residential,5,4,11,17,46,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1504,Passenger_Residential,5,4,15,18,58,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1505,Passenger_Residential,3,4,8,12,36,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1506,Passenger_Residential,5,4,5,6,165,1000,[0; 0],[250; 250]
1507,Passenger_Residential,5,4,16,22,576,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1508,Passenger_Residential,3,5,12,16,293,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1509,Passenger_Residential,5,5,16,17,335,1000,[0; 0],[250; 250]
1510,Passenger_Residential,1,5,5,6,146,1000,[0; 0],[250; 250]
1511,Passenger_Residential,3,5,16,21,328,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1512,Passenger_Residential,4,5,17,21,182,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1513,Passenger_Residential,2,5,10,17,573,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1514,Passenger_Residential,1,5,11,13,17,1000,[0; 0; 0],[250; 250; 250]
1515,Passenger_Residential,3,5,7,11,40,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1516,Passenger_Residential,2,5,10,14,324,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1517,Passenger_Residential,3,5,11,13,274,1000,[0; 0; 0],[250; 250; 250]
1518,Passenger_Residential,4,5,12,15,426,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1519,Passenger_Residential,3,5,13,14,203,1000,[0; 0],[250; 250]
1520,Passenger_Residential,4,5,15,22,245,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1521,Passenger_Residential,5,5,18,22,509,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1522,Passenger_Residential,2,5,13,16,144,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1523,Passenger_Residential,2,5,15,20,410,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1524,Passenger_Residential,3,5,15,18,213,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1525,Passenger_Residential,4,5,6,14,690,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
1526,Passenger_Residential,4,5,12,13,40,1000,[0; 0],[250; 250]
1527,Passenger_Residential,3,5,12,17,251,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1528,Passenger_Residential,5,5,15,16,114,1000,[0; 0],[250; 250]
1529,Passenger_Residential,4,5,16,19,44,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1530,Passenger_Residential,2,5,15,20,399,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1531,Passenger_Residential,2,5,22,23,490,1000,[0; 0],[250; 250]
1532,Passenger_Residential,1,5,11,19,501,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
1533,Passenger_Residential,4,5,15,18,106,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1534,Passenger_Residential,3,5,18,19,291,1000,[0; 0],[250; 250]
1535,Passenger_Residential,5,5,13,17,207,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1536,Passenger_Residential,4,5,15,19,216,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1537,Passenger_Residential,1,5,19,23,253,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1538,Passenger_Residential,1,5,15,17,165,1000,[0; 0; 0],[250; 250; 250]
1539,Passenger_Residential,5,5,1,4,294,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1540,Passenger_Residential,4,5,11,18,554,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1541,Passenger_Residential,4,5,21,22,216,1000,[0; 0],[250; 250]
1542,Passenger_Residential,4,5,16,20,504,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1543,Passenger_Residential,1,5,13,22,39,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250; 250]
1544,Passenger_Residential,5,5,16,23,677,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1545,Passenger_Residential,4,5,13,23,348,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250; 250; 250]
1546,Passenger_Residential,2,5,9,10,427,1000,[0; 0],[250; 250]
1547,Passenger_Residential,4,5,13,16,578,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1548,Passenger_Residential,5,5,15,16,275,1000,[0; 0],[250; 250]
1549,Passenger_Residential,4,5,11,17,299,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1550,Passenger_Residential,1,5,18,20,552,1000,[0; 0; 0],[250; 250; 250]
1551,Passenger_Residential,3,5,10,12,556,1000,[0; 0; 0],[250; 250; 250]
1552,Passenger_Residential,3,5,9,12,82,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1553,Passenger_Residential,1,5,11,15,284,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1554,Passenger_Residential,4,5,11,13,479,1000,[0; 0; 0],[250; 250; 250]
1555,Passenger_Residential,5,5,21,23,235,1000,[0; 0; 0],[250; 250; 250]
1556,Passenger_Residential,1,5,9,12,366,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1557,Passenger_Residential,2,5,19,22,153,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1558,Passenger_Residential,2,5,12,13,386,1000,[0; 0],[250; 250]
1559,Passenger_Residential,4,5,16,23,440,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1560,Passenger_Residential,2,5,14,18,21,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1561,Passenger_Residential,4,5,14,21,78,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1562,Passenger_Residential,2,5,18,22,275,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1563,Passenger_Residential,1,5,10,17,491,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1564,Passenger_Residential,2,5,20,21,47,1000,[0; 0],[250; 250]
1565,Passenger_Residential,1,5,12,16,576,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1566,Passenger_Residential,2,5,7,11,687,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1567,Passenger_Residential,5,5,14,23,593,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250; 250]
1568,Passenger_Residential,1,5,16,19,293,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1569,Passenger_Residential,5,5,16,20,232,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1570,Passenger_Residential,4,5,8,16,470,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
1571,Passenger_Residential,2,5,20,22,292,1000,[0; 0; 0],[250; 250; 250]
1572,Passenger_Residential,2,5,11,16,84,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1573,Passenger_Residential,2,5,17,21,67,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1574,Passenger_Residential,2,5,19,20,362,1000,[0; 0],[250; 250]
1575,Passenger_Residential,1,5,18,21,36,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1576,Passenger_Residential,1,5,15,19,475,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1577,Passenger_Residential,5,5,20,22,617,1000,[0; 0; 0],[250; 250; 250]
1578,Passenger_Residential,1,5,16,20,350,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1579,Passenger_Residential,2,5,15,20,386,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1580,Passenger_Residential,1,5,13,20,231,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1581,Passenger_Residential,3,5,22,23,432,1000,[0; 0],[250; 250]
1582,Passenger_Residential,1,5,15,21,283,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1583,Passenger_Residential,5,5,15,19,104,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1584,Passenger_Residential,5,5,16,19,210,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1585,Passenger_Residential,3,5,15,16,150,1000,[0; 0],[250; 250]
1586,Passenger_Residential,4,5,16,20,439,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1587,Passenger_Residential,3,5,19,21,593,1000,[0; 0; 0],[250; 250; 250]
1588,Passenger_Residential,5,5,9,14,164,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1589,Passenger_Residential,3,5,17,23,71,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1590,Passenger_Residential,2,5,11,14,342,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1591,Passenger_Residential,5,5,15,21,134,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1592,Passenger_Residential,4,5,10,13,693,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1593,Passenger_Residential,3,5,15,20,415,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1594,Passenger_Residential,3,5,15,18,508,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1595,Passenger_Residential,5,5,14,20,618,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1596,Passenger_Residential,3,5,6,11,478,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1597,Passenger_Residential,2,5,12,13,27,1000,[0; 0],[250; 250]
1598,Passenger_Residential,1,5,18,22,507,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1599,Passenger_Residential,3,5,12,18,35,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1600,Passenger_Residential,3,5,16,20,267,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1601,Passenger_Residential,2,5,20,21,480,1000,[0; 0],[250; 250]
1602,Passenger_Residential,5,5,14,17,431,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1603,Passenger_Residential,5,5,13,19,350,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1604,Passenger_Residential,1,5,20,23,250,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1605,Passenger_Residential,1,5,15,17,246,1000,[0; 0; 0],[250; 250; 250]
1606,Passenger_Residential,2,5,8,13,81,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1607,Passenger_Residential,4,5,17,19,118,1000,[0; 0; 0],[250; 250; 250]
1608,Passenger_Residential,2,5,13,17,194,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1609,Passenger_Residential,4,5,12,13,407,1000,[0; 0],[250; 250]
1610,Passenger_Residential,2,5,15,19,433,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1611,Passenger_Residential,2,5,8,11,245,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1612,Passenger_Residential,1,5,16,17,21,1000,[0; 0],[250; 250]
1613,Passenger_Residential,3,5,14,20,185,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1614,Passenger_Residential,4,5,18,22,502,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1615,Passenger_Residential,4,5,13,19,74,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1616,Passenger_Residential,3,5,12,15,290,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1617,Passenger_Residential,3,5,19,22,68,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1618,Passenger_Residential,2,5,9,13,83,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1619,Passenger_Residential,1,5,6,10,189,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1620,Passenger_Residential,2,5,18,23,255,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1621,Passenger_Residential,4,5,20,23,281,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1622,Passenger_Residential,1,5,13,21,329,1000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250; 250]
1623,Passenger_Residential,5,5,16,22,550,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1624,Passenger_Residential,1,5,15,19,150,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1625,Passenger_Residential,2,5,6,11,314,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1626,Passenger_Residential,1,5,18,19,156,1000,[0; 0],[250; 250]
1627,Passenger_Residential,3,5,18,22,132,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1628,Passenger_Residential,4,5,22,23,55,1000,[0; 0],[250; 250]
1629,Passenger_Residential,2,5,17,21,312,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1630,Passenger_Residential,2,5,16,20,13,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1631,Passenger_Residential,5,5,11,12,28,1000,[0; 0],[250; 250]
1632,Passenger_Residential,1,5,11,14,486,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1633,Passenger_Residential,5,5,9,13,90,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1634,Passenger_Residential,3,5,13,16,564,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1635,Passenger_Residential,3,6,20,22,646,1000,[0; 0; 0],[250; 250; 250]
1636,Passenger_Residential,5,6,16,21,230,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1637,Passenger_Residential,4,6,12,16,42,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1638,Passenger_Residential,5,6,15,22,522,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1639,Passenger_Residential,1,6,20,22,5,1000,[0; 0; 0],[250; 250; 250]
1640,Passenger_Residential,3,6,15,17,84,1000,[0; 0; 0],[250; 250; 250]
1641,Passenger_Residential,2,6,11,16,321,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1642,Passenger_Residential,2,6,18,20,320,1000,[0; 0; 0],[250; 250; 250]
1643,Passenger_Residential,2,6,16,18,496,1000,[0; 0; 0],[250; 250; 250]
1644,Passenger_Residential,2,6,21,23,382,1000,[0; 0; 0],[250; 250; 250]
1645,Passenger_Residential,5,6,17,19,490,1000,[0; 0; 0],[250; 250; 250]
1646,Passenger_Residential,5,6,16,22,371,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1647,Passenger_Residential,4,6,11,12,142,1000,[0; 0],[250; 250]
1648,Passenger_Residential,4,6,17,22,290,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1649,Passenger_Residential,1,6,11,13,670,1000,[0; 0; 0],[250; 250; 250]
1650,Passenger_Residential,3,6,11,13,376,1000,[0; 0; 0],[250; 250; 250]
1651,Passenger_Residential,4,6,17,21,46,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1652,Passenger_Residential,2,6,12,19,617,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1653,Passenger_Residential,2,6,17,22,230,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1654,Passenger_Residential,4,6,20,21,132,1000,[0; 0],[250; 250]
1655,Passenger_Residential,3,6,12,16,292,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1656,Passenger_Residential,5,6,11,16,83,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1657,Passenger_Residential,1,6,21,23,452,1000,[0; 0; 0],[250; 250; 250]
1658,Passenger_Residential,2,6,8,15,614,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1659,Passenger_Residential,2,6,18,19,176,1000,[0; 0],[250; 250]
1660,Passenger_Residential,5,6,10,16,690,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1661,Passenger_Residential,1,6,21,22,102,1000,[0; 0],[250; 250]
1662,Passenger_Residential,3,6,17,19,558,1000,[0; 0; 0],[250; 250; 250]
1663,Passenger_Residential,5,6,13,20,384,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1664,Passenger_Residential,2,6,14,19,250,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1665,Passenger_Residential,4,6,11,17,249,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1666,Passenger_Residential,2,6,20,22,452,1000,[0; 0; 0],[250; 250; 250]
1667,Passenger_Residential,2,6,10,12,562,1000,[0; 0; 0],[250; 250; 250]
1668,Passenger_Residential,5,6,10,13,384,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1669,Passenger_Residential,2,6,16,18,48,1000,[0; 0; 0],[250; 250; 250]
1670,Passenger_Residential,3,6,11,14,638,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1671,Passenger_Residential,3,6,18,21,396,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1672,Passenger_Residential,4,6,18,23,666,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1673,Passenger_Residential,4,6,19,22,654,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1674,Passenger_Residential,3,6,10,15,507,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1675,Passenger_Residential,3,6,18,19,264,1000,[0; 0],[250; 250]
1676,Passenger_Residential,5,6,14,18,575,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1677,Passenger_Residential,2,6,21,22,448,1000,[0; 0],[250; 250]
1678,Passenger_Residential,3,6,14,19,459,1000,[0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250]
1679,Passenger_Residential,4,6,20,21,134,1000,[0; 0],[250; 250]
1680,Passenger_Residential,3,6,9,12,178,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1681,Passenger_Residential,2,6,22,23,81,1000,[0; 0],[250; 250]
1682,Passenger_Residential,3,6,9,12,499,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1683,Passenger_Residential,5,6,16,23,269,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1684,Passenger_Residential,3,6,13,16,671,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1685,Passenger_Residential,1,6,6,13,475,1000,[0; 0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250; 250]
1686,Passenger_Residential,5,6,19,22,657,1000,[0; 0; 0; 0],[250; 250; 250; 250]
1687,Passenger_Residential,2,6,16,20,632,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1688,Passenger_Residential,3,6,11,15,325,1000,[0; 0; 0; 0; 0],[250; 250; 250; 250; 250]
1689,Passenger_Residential,5,6,9,15,541,1000,[0; 0; 0; 0; 0; 0; 0],[250; 250; 250; 250; 250; 250; 250]
1690,Passenger_Residential,1,6,15,18,696,1000,[0; 0; 0; 0],[250; 250; 250; 250]
